specObjID,bestObjID,plate,mjd,fiberID,z,survey,class,subClass,ra,dec,z1,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,dered_u,dered_g,dered_r,dered_i,dered_z
1.004419E+18,1237657608033861953,892,52378,422,0.08308679,sdss,GALAXY,AGN BROADLINE,122.2408,35.97471,0.08308679,21.1358,19.67421,18.80374,18.34545,17.88763,0.2040724,0.1590119,0.1100037,0.08174452,0.06080291,19.16331,17.49092,16.72156,16.2804,15.96522
9.932013E+17,1237657857684078741,882,52370,573,0.08142476,sdss,GALAXY,AGN BROADLINE,181.5827,53.09596,0.08142476,20.39736,18.62215,17.59739,17.25868,16.94609,0.07994388,0.06229173,0.04309313,0.03202282,0.02381909,18.11195,16.3039,15.40426,14.97848,14.66023
1.067527E+18,1237655108372987957,948,52428,633,0.1746424,sdss,GALAXY,AGN BROADLINE,162.9545,58.09476,0.1746424,20.89666,19.19645,18.45674,17.96637,17.53738,0.05198164,0.04050374,0.0280203,0.02082209,0.01548781,19.66454,17.99084,17.10262,16.62779,16.3037
1.175533E+18,1237659132743319660,1044,52468,341,0.1125426,sdss,GALAXY,AGN BROADLINE,209.3302,52.73169,0.1125426,20.91401,18.99133,17.92627,17.41473,17.0433,0.07697942,0.05998184,0.04149516,0.03083535,0.02293584,19.30318,17.40548,16.33692,15.87275,15.50345
1.176704E+18,1237659120396599499,1045,52725,503,0.1763097,sdss,GALAXY,AGN BROADLINE,215.2815,51.62203,0.1763097,21.29297,19.68839,18.45365,17.91527,17.4914,0.04288138,0.03341288,0.02311488,0.01717683,0.01277641,19.961,18.24775,17.11718,16.56057,16.16752
1.336476E+18,1237658425151586568,1187,52708,120,0.1563103,sdss,GALAXY,AGN BROADLINE,130.4916,5.434953,0.1563103,20.46533,19.15112,18.20996,17.61533,17.21508,0.1660632,0.1293954,0.0895151,0.06651931,0.04947815,18.92188,17.61152,16.57973,16.11574,15.82862
1.31517E+18,1237659329773633700,1168,52731,432,0.03790018,sdss,GALAXY,AGN BROADLINE,236.1122,47.00673,0.03790018,18.96575,17.0829,16.31367,15.90488,15.4526,0.06688736,0.05211818,0.03605512,0.02679282,0.01992893,16.26634,14.34469,13.49295,13.0745,12.74562
1.391782E+18,1237658493341139043,1236,52751,616,0.2685335,sdss,GALAXY,AGN BROADLINE,152.3067,8.920732,0.2685335,20.88889,19.64895,18.53879,18.18473,17.77831,0.1240092,0.0966271,0.06684618,0.04967388,0.03694824,19.84785,18.60739,17.50037,17.10665,16.80186
1.461525E+18,1237664285096870385,1298,52964,390,0.2109344,sdss,GALAXY,AGN BROADLINE,130.1448,7.863029,0.2109344,21.30837,19.46052,18.50402,18.05797,17.6275,0.2286298,0.1781468,0.1232411,0.09158134,0.0681197,20.36979,18.50266,17.47465,16.95014,16.79058
1.436764E+18,1237660962942943420,1276,53035,420,0.1458889,sdss,GALAXY,AGN BROADLINE,146.1846,38.78957,0.1458889,21.817,20.19776,19.26735,18.55489,18.11398,0.07721943,0.06016886,0.04162454,0.03093149,0.02300735,18.66269,16.96393,15.95088,15.46276,15.12573
1.542578E+18,1237661852542369841,1370,53090,346,0.1692965,sdss,GALAXY,AGN BROADLINE,182.3144,46.04128,0.1692965,21.56751,19.54622,18.61222,18.05624,17.75986,0.05152232,0.04014584,0.02777271,0.0206381,0.01535095,20.86867,18.70835,17.61416,17.10774,16.81655
