,Unnamed: 0,source_id,has_epoch_photometry,has_epoch_rv,has_epoch_rv.1,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,ra,dec,abp_gspphot,ag_esphs,ag_gspphot,age_flame,alphafe_gspspec,arp_gspphot,b,bp_g,bp_rp,cafe_gspspec,cefe_gspspec,classlabel_espels,crfe_gspspec,distance_gspphot,ebpminrp_esphs,ebpminrp_gspphot,ecl_lat,ecl_lon,evolstage_flame,feiim_gspspec,fem_gspspec,g_rp,gravredshift_flame,l,logg_esphs,logg_gspphot,logg_gspspec,lum_flame,mass_flame,mg_gspphot,mgfe_gspspec,mh_gspphot,mh_gspspec,ndfe_gspspec,nfe_gspspec,nife_gspspec,parallax,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,pm,pmdec,pmra,pseudocolour,radial_velocity,radius_flame,radius_gspphot,sfe_gspspec,sife_gspspec,spectraltype_esphs,teff_esphs,teff_espucd,teff_gspphot,teff_gspspec,tife_gspspec,vsini_esphs,zrfe_gspspec,SpT2,SpT2_dereddened,Star_Type,evolstage_type
3438555,97584,4866811890469919744,True,False,False,False,True,False,True,True,71.8288427754942,-36.20929043903816,,,,,,,-39.75783252616588,1.2810755,2.3866057,,,,,,,,-57.87998231458115,61.754354172580975,0.0,,,1.1055303,,238.85638165252624,,,,,,,,,,,,,0.7754755976707913,7.931776,6.6507006,5.5451703,7.9301624,7.859373956904207,-1.0572200231792526,,0.56700873,,,,,CSTAR,,,,,,,,M2.5V,O3V,null,NA                                                
67489,67489,14547844505574400,False,False,False,False,True,False,True,True,49.713196241067386,10.283317835377982,,,,,-0.4,,-38.2651722914893,1.0831776,2.0980053,,,,,,,,-7.745449192886356,50.05250285010448,0.0,,,1.0148277,,171.6631806062627,,,3.56,,,,,,-0.05,,,,0.207837148340016,14.0926285,13.009451,11.994623,9.217733,-7.211148493298856,5.741598047349594,,86.651474,,,,,CSTAR,,,,3866.0,,,,M1V,O3V,null,NA                                                
163854,38210,34334969292335488,False,False,False,True,True,False,True,True,45.047177890645486,16.82782147363805,2.0654,,1.5374,,,1.2538,-36.082176740788384,1.304204,2.3646088,,,,,6386.4985,,0.8116,-0.2200286221236853,47.446755847996734,523.0,,,1.0604048,0.043467727,162.04917359124167,,1.8424,,215.59119,4.402329,-0.8194,,0.1417,,,,,0.0221412314372774,16.05823,14.754025,13.693621,1.7639388,-1.7634964132281352,0.0395048480733683,,-206.18938,27.126106,27.4337,,,CSTAR,,,4248.313,,,,,M2V,K6V,red_giants,(490-860) base of the red giant brach (RGB)       
212864,87220,42005467350070656,True,False,False,True,True,False,True,True,51.749650769570685,14.665832038422876,5.5247,,3.8459,,,3.3376,-33.69052663393777,2.2451735,3.5552483,,,,,2394.8467,,2.1875,-4.008978181865373,53.10168372072663,645.0,,,1.3100748,0.005506911,169.81636915455084,,0.6171,,725.4684,4.6078186,-1.7629,,-0.3219,,,,,0.116572027876742,16.135262,13.890088,12.580013,1.0900042,-0.968114000455589,0.5008637088619962,,-43.03432,58.482685,58.9552,,,CSTAR,,,3925.9092,,,,,M5V,K4V,red_giants,(490-860) base of the red giant brach (RGB)       
2714607,43481,127514250419448576,True,False,False,True,True,False,True,True,37.19598334516618,26.79509061033227,2.677,,1.9745,,,1.6363,-31.216630767188345,1.364461,2.4851847,,,,,4050.805,,1.0407,11.475529543573622,43.485916155958186,535.0,,,1.1207237,0.06542215,148.40720177199483,,1.8284,,506.35843,4.4035172,-1.7237,,0.7948,,,,,0.0633139040651336,14.581342,13.216881,12.096157,0.83872986,-0.713068108811651,-0.4415899416412669,,-43.437004,40.51017,40.33,,,CSTAR,,,4293.105,,,,,M2.5V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1167617,14605,5279433796649833472,True,False,False,True,True,False,True,False,90.01614085377095,-70.28781757241973,3.0729,,2.263,,,1.874,-29.7350802813125,1.4801807,2.6251507,,,,,9596.042,,1.1989,-86.27289689274794,269.91616822163775,503.0,,,1.1449699,0.06557657,280.6772427471198,,1.822,,582.891,5.0010443,-1.9884,,0.4977,,,,,-0.0073108776874284,16.65069,15.170509,14.025539,1.9986751,1.0192279071742,1.7192662475674425,,223.32915,41.55563,42.3223,,,CSTAR,,,4395.6997,,,,,M3V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1175489,22477,5279696889168105088,True,False,False,False,True,False,True,False,90.08251665676876,-69.73204707448112,,,,,,,-29.73132160183476,1.91504,3.1858015,,,,,,,,-86.8285240392397,269.4832231265259,0.0,,,1.2707615,,280.03668868422915,,,,,,,,,,,,,-0.0074638735900972,16.919579,15.004539,13.733777,1.968586,0.972590370051185,1.71154866045405,,254.1383,,,,,CSTAR,,,,,,,,M4.5V,O3V,null,NA                                                
1167168,14156,5279419640437655808,True,False,False,False,True,False,True,False,90.11200854373978,-70.39937061224532,,,,,,,-29.698714009816523,2.0710754,3.3669252,,,,,,,,-86.16113027722865,269.4386871649551,0.0,,,1.2958498,,280.80422146887344,,,,,,,,,,,,,0.0370070777754362,17.717669,15.646593,14.350743,2.2196438,0.7867893422475325,2.0755193909791503,1.176635,267.7025,,,,,CSTAR,,,,,,,,M5V,O3V,null,NA                                                
1165618,12606,5279369372138855168,True,False,False,True,True,False,True,False,90.62047848413764,-70.45725257903565,3.3651,,2.4726,,,2.0442,-29.52656892150193,1.58214,2.7636652,,,,,9172.65,,1.3209,-86.09689333358956,266.9493557260746,505.0,,,1.1815252,0.04901602,280.8643050929265,,1.7838,,442.27536,4.801244,-1.6685,,0.23,,,,,0.0077114796947999,17.15656,15.574421,14.392896,1.9827999,0.7670742124845622,1.828412549061165,,268.40457,34.798325,36.3232,,,CSTAR,,,4487.0347,,,,,M3V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1173300,20288,5279630265633975040,True,False,False,True,True,False,True,False,90.66485350465705,-69.93558409059962,2.6153,,1.9289,,,1.5952,-29.525154146674573,1.3289232,2.449481,,,,,14378.983,,1.02,-86.61620430727375,266.1326103613972,0.0,,,1.1205578,,280.2645306916175,,1.5403,,,,-2.7116,,0.4734,,,,,-0.0490882285941293,16.330713,15.00179,13.881232,1.8081839,0.6236856776167141,1.697216909262781,,245.98996,,63.8778,,,CSTAR,,,4295.1865,,,,,M2.5V,K5V,red_giants,NA                                                
1175944,22932,5279711114099924864,True,False,False,True,True,False,True,False,90.89401292529573,-69.42218797956201,2.3531,,1.7502,,,1.4365,-29.455205262739003,1.3042059,2.3933668,,,,,23476.643,,0.9166,-87.11906320846514,263.73572687395847,0.0,,,1.0891609,,279.6731093415794,,1.3444,,,,-3.3615,,0.422,,,,,-0.0369144879859548,16.462677,15.158471,14.06931,1.9840053,0.9158914103337829,1.75994890532612,,236.9525,,86.7969,,,CSTAR,,,4300.6675,,,,,M2.5V,K5V,red_giants,NA                                                
1167489,14477,5279429432963195648,True,False,False,False,True,False,True,True,90.9351929804374,-70.17377882876453,2.0567,,1.5108,,,1.2472,-29.427692882568344,1.3346004,2.4312172,,,,,11846.389,,0.8095,-86.37063733541142,264.98301923491624,0.0,,,1.0966167,,280.53573336770233,,0.4503,,,,-2.5765,,-0.7123,,,,,-0.0059269943585572,15.722382,14.387781,13.291164,2.0542257,1.028393242017119,1.778271865828703,,247.09834,,78.1616,,,CSTAR,,,3995.925,,,,,M2.5V,K6V,red_giants,NA                                                
1174211,21199,5279657512906329984,True,False,False,False,True,False,True,False,91.07279478636244,-69.6379646050651,,,,,,,-29.38968473704724,1.4926882,2.646782,,,,,,,,-86.89696800631253,263.0877698364551,0.0,,,1.1540937,,279.91981413922343,,,,,,,,,,,,,-0.0229008005874239,16.729326,15.236638,14.082544,1.8571126,0.9046537709525548,1.6218720454359263,,291.9126,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1176382,23370,5279723895922640512,True,False,False,False,True,False,True,False,91.15248766623476,-69.31116339131691,,,,,,,-29.365423361016894,1.8342524,3.0801554,,,,,,,,-87.2158173950445,261.58789777756954,0.0,,,1.245903,,279.54444936164185,,,,,,,,,,,,,0.0241827849768515,17.715137,15.880885,14.634982,2.0815747,1.0422408663641052,1.8018566726304197,1.1962186,,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1173626,20614,5279640298677442432,True,False,False,False,True,False,True,False,91.17242441281162,-69.7805836917777,,,,,,,-29.353226935796705,2.0690842,3.3700323,,,,,,,,-86.75090767190417,262.83227879562924,0.0,,,1.3009481,,280.0829238584488,,,,,,,,,,,,,0.0089828262998299,17.909542,15.840458,14.53951,2.068823,1.1026560704233292,1.7504796319221971,,258.69397,,,,,CSTAR,,,,,,,,M5V,O3V,null,NA                                                
1167514,14502,5279430326316542848,True,False,False,True,True,False,True,False,91.23942824934228,-70.08700758480933,2.3117,,1.7277,,,1.4085,-29.325878275953823,1.2507143,2.3268003,,,,,23399.826,,0.9032,-86.44430575810354,263.17768005919766,675.0,,,1.076086,0.05515801,280.4340248442057,,1.4809,,2086.6895,5.4151635,-3.2689,,0.4106,,,,,-0.0201191132869189,16.464396,15.213681,14.137595,1.8926207,0.979899400717032,1.619200518400781,,250.44292,78.546074,77.554,,,CSTAR,,,4401.423,,,,,M2V,K4V,red_giants,(490-860) base of the red giant brach (RGB)       
1176558,23546,5279729702718438272,True,False,False,False,True,False,True,False,91.30973963197226,-69.19018625867116,4.5226,,3.1999,,,2.7398,-29.31057505166715,2.078207,3.3504944,,,,,8821.212,,1.7826,-87.32481836750017,259.98040468652766,0.0,,,1.2722874,,279.40522198318536,,0.6486,,,,-2.3318,,-0.731,,,,,-0.1189340326550897,17.668549,15.590342,14.318054,1.7077786,0.9577445987756978,1.413942349392134,,271.3624,,73.9242,,,CSTAR,,,3896.6152,,,,,M5V,K6V,red_giants,NA                                                
1168801,15789,5279472554435434496,True,False,False,True,True,False,True,False,91.65502668671952,-69.83722154466024,1.8814,,1.4118,,,1.1483,-29.186120079512317,1.1387701,2.1721325,,,,,10649.974,,0.7331,-86.66665115778807,260.1415809749447,520.0,,,1.0333624,0.07726894,280.14601474610595,,2.0606,,279.61563,4.2015424,-1.1506,,0.7993,,,,,-0.0125383600263796,16.504898,15.366128,14.332766,1.9253156,1.0269626262238736,1.6285538898055687,,282.43802,28.766191,28.7692,,,CSTAR,,,4398.5894,,,,,M1.5V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1175033,22021,5279683935545956480,True,False,False,False,True,False,True,False,91.83484319345196,-69.4441775670409,,,,,,,-29.12455474884237,1.5258102,2.6723986,,,,,,,,-87.03609795841196,257.4420446102041,0.0,,,1.1465883,,279.69576881365043,,,,,,,,,,,,,-0.0049577877582471,16.59226,15.06645,13.919862,1.8774737,0.8782991591870629,1.6593667518341568,,292.53622,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1174943,21931,5279680877529253120,True,False,False,True,True,False,True,True,91.88065126631932,-69.47495423470414,2.2515,,1.6781,,,1.3752,-29.108515412583436,1.2329502,2.3017607,,,,,8257.964,,0.8763,-87.00229695853,257.28937747303064,0.0,,,1.0688105,0.074808195,279.731017088136,,2.0036,,324.87552,,-1.2993,,0.7988,,,,,-0.0140652459777981,16.14457,14.911619,13.842809,1.985343,1.0064213987466537,1.7113453501310665,,288.6298,31.344818,31.3377,,,CSTAR,,,4372.515,,,,,M2V,K5V,red_giants,NA                                                
1166125,13113,5279385074540218624,True,False,False,True,True,False,True,False,91.89502700249272,-70.37356765536553,3.7076,,2.7031,0.21668732,,2.2542,-29.10093630548872,1.6883326,2.8885517,,,,,5196.7534,,1.4534,-86.12470125871116,260.5407846776589,513.0,,,1.2002192,0.051212724,280.75947632657204,,1.9204,,239.8702,3.7020411,-0.9691,,0.26,,,,,-0.0006972886906443168,16.971718,15.283385,14.083166,1.9727309,1.0343674711797428,1.679806778981905,,292.36362,26.641666,27.2017,,,CSTAR,,,4399.8066,,,,,M3.5V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1176878,23866,5279740251158898560,True,False,False,False,True,False,True,False,92.24108485074132,-69.09921149248186,,,,,,,-28.978758206090145,1.9183664,3.1738176,,,,,,,,-87.32477437417971,252.60898893945568,0.0,,,1.2554512,,279.30212260430807,,,,,,,,,,,,,-0.0243121465097294,17.249058,15.330691,14.07524,1.8672863,0.951660925248551,1.6065801066242822,,277.23914,,,,,CSTAR,,,,,,,,M4.5V,O3V,null,NA                                                
351772,106721,57983334103928960,True,False,False,True,True,False,True,True,52.0496417832214,20.679426507620963,5.2143,,3.6539,,,3.1681,-28.9679236137814,2.508233,3.8667955,,,,,2441.2935,,2.0451,1.7502637408413262,54.85663271566143,639.0,,,1.3585625,0.025361387,165.44221902814897,,0.8143,1.5,2920.814,6.4144773,-4.1865,,0.1863,-1.25,,,,0.5532473015564776,13.947816,11.439583,10.08102,3.763136,-3.7274609632729936,-0.5169399136983488,,,117.124916,168.6259,,,CSTAR,,,3922.8586,4250.0,,,,M5.5V,K9V,red_giants,(490-860) base of the red giant brach (RGB)       
1177573,24561,5279759458252462976,True,False,False,True,True,False,True,False,92.37757507384798,-68.97563314097755,2.265,,1.6915,,,1.3828,-28.92838320490655,1.2572384,2.3354578,,,,,11402.452,,0.8822,-87.4234381628107,250.6658782120966,516.0,,,1.0782194,0.0811128,279.16160255400547,,2.1078,,251.39308,4.301409,-1.0206,,0.7985,,,,,0.0107771865459927,17.152145,15.894907,14.816688,1.8754486,0.9291530409210992,1.629104646372593,,,27.011223,26.7313,,,CSTAR,,,4418.9683,,,,,M2V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1168563,15551,5279463483464603776,True,False,False,True,True,False,True,False,92.4851622043382,-69.85998215835492,2.8027,,2.0548,0.2021013,,1.7049,-28.90015665807879,1.5622921,2.7009954,,,,,8975.871,,1.0978,-86.57489065576323,255.528547008126,553.0,,,1.1387033,0.032913357,280.17230176139213,,1.6289,,291.88928,3.8041635,-1.0035,,0.078,,,,,-0.01706895510466,17.295057,15.732765,14.594062,2.0547533,1.06314044995585,1.758335398105727,,264.3761,33.067417,32.7447,,,CSTAR,,,4147.0947,,,,,M3V,K6V,red_giants,(490-860) base of the red giant brach (RGB)       
1175234,22222,5279690292097739136,True,False,False,True,True,False,True,False,92.84748707676904,-69.28158206128748,2.3006,,1.7145,,,1.4035,-28.766062946023148,1.2490044,2.3318663,,,,,23124.32,,0.8971,-87.07692827104145,249.84035475654937,563.0,,,1.0828619,0.052213386,279.514014110348,,1.464,,1896.7648,6.007399,-3.1389,,0.445,,,,,0.0023378637796738,16.566689,15.317684,14.234822,1.9661254,0.965008386708073,1.7130113327139875,,264.32468,77.25198,76.5149,,,CSTAR,,,4330.084,,,,,M2V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1166837,13825,5279408782759618816,True,False,False,False,True,False,True,False,92.89827960550237,-70.03430840719739,2.3038,,1.6837,,,1.4051,-28.760255647736724,1.4655466,2.6130152,,,,,15972.555,,0.8986,-86.36582233619554,254.1939196199135,0.0,,,1.1474686,,280.37289912690096,,0.3702,,,,-2.619,,-0.4605,,,,,-0.026720025768168,16.493427,15.027881,13.880412,2.0041347,1.0762241207632557,1.6906499527274366,,254.70715,,77.7763,,,CSTAR,,,3992.6536,,,,,M3V,K7V,red_giants,NA                                                
1177618,24606,5279760420325064320,True,False,False,False,True,False,True,False,92.85816984279448,-68.92398698109605,,,,,,,-28.754840749394955,1.8556051,3.1057024,,,,,,,,-87.40121005381988,246.70461924499176,0.0,,,1.2500973,,279.1062756539593,,,,,,,,,,,,,-0.0210419955636123,17.278368,15.422763,14.172666,2.072908,1.1314594543109386,1.7368785422995503,,273.39938,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1177628,24616,5279760763922446720,True,False,False,True,True,False,True,True,92.86867553322276,-68.89145964060272,1.6514,,1.2399,,,1.0077,-28.75032044659422,1.1076221,2.123169,,,,,9303.616,,0.6435,-87.4287442632438,246.3116052911876,518.0,,,1.0155468,0.07114487,279.0692816531176,,1.9104,,368.3984,4.50149,-1.5256,,0.7522,,,,,-0.0096790538385926,15.622541,14.514919,13.4993725,1.9430388,1.068494121907035,1.622874048912777,,288.80432,33.744118,35.847,,,CSTAR,,,4334.5146,,,,,M1V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1177143,24131,5279747329264876672,True,False,False,True,True,False,True,True,92.94821235343372,-68.9913468233716,2.8674,,2.1026,,,1.7494,-28.72406368827372,1.5038013,2.6554985,,,,,14033.369,,1.1179,-87.3264945386065,246.7142315396192,943.0,,,1.1516972,0.04506302,279.1839243906827,,1.414,,1660.6698,6.2008038,-3.074,,0.4372,,,,,0.010480968603255,16.312634,14.808832,13.657135,2.03278,1.250740860765141,1.6024487122743998,,288.31464,74.84019,76.8051,,,CSTAR,,,4254.379,,,,,M3V,K6V,red_giants,(890-1290) minimum L along the RGB bump           
1168536,15524,5279462761910196224,True,False,False,False,True,False,True,False,93.05840195884213,-69.766294135418,,,,,,,-28.70117758489517,1.6968622,2.9405632,,,,,,,,-86.59956635083276,251.8744993964712,0.0,,,1.243701,,280.068242024712,,,,,,,,,,,,,0.0339147801427178,17.280275,15.583413,14.339712,2.117919,1.0431275850183934,1.843221645063263,,278.23523,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1169185,16173,5279484889581677824,True,False,False,False,True,False,True,False,93.09621147356164,-69.49485664188182,2.4865,,1.8409,,,1.506,-28.68277198328422,1.3535376,2.4560604,,,,,4504.081,,0.9805,-86.8463915339303,249.88387431846056,0.0,,,1.1025229,,279.7591582890902,,2.045,,,,-0.0905,,0.09,,,,,-0.0075804908239267,16.431602,15.078065,13.975542,1.7696898,1.012715096409301,1.4512787917695975,,292.41702,,18.0625,,,CSTAR,,,4396.7495,,,,,M2.5V,K5V,red_giants,NA                                                
1166488,13476,5279397203527809664,True,False,False,True,True,False,True,False,93.16858304547657,-70.03249071972043,3.1654,,2.3024,1.2609178,,1.9182,-28.66793780612939,1.6202946,2.808796,,,,,11924.832,,1.2471,-86.33700596208479,252.81564246268917,1255.0,,,1.1885014,0.0069908113,280.37238100198044,,0.8562,,478.28772,1.9637756,-1.493,,-0.4719,,,,,-0.0209919730435552,17.746746,16.126451,14.93795,1.9542692,0.9269557128077676,1.7204421840397752,,,43.174942,44.6429,,,CSTAR,,,4112.864,,,,,M3.5V,K6V,red_giants,(890-1290) minimum L along the RGB bump           
1177168,24156,5279747810301116032,True,False,False,False,True,False,True,False,93.13551824948252,-68.9522190103021,3.6679,,2.6367,,,2.2257,-28.65589424921134,1.821168,3.0281553,,,,,10403.249,,1.4425,-87.33093297755329,245.04820898474983,0.0,,,1.2069874,,279.141253590124,,0.5804,,,,-2.2844,,-0.6421,,,,,-0.0497141549696298,17.260891,15.439723,14.232736,1.8140882,1.0161724949076865,1.5027673044787806,,,,68.1749,,,CSTAR,,,3990.5652,,,,,M4V,K6V,red_giants,NA                                                
1171735,18723,5279573365909679488,True,False,False,False,False,False,True,False,93.2605011665862,-69.59978760691558,,,,,,,-28.627661932507618,1.9061642,3.1398878,,,,,,,,-86.7273365616936,249.6787703000683,0.0,,,1.2337236,,279.88013081247755,,,,,,,,,,,,,-0.0350053816268867,16.96522,15.059055,13.825332,1.9962236,1.0911668198529116,1.671605013868647,,265.50986,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1171213,18201,5279556907594871552,True,False,False,True,True,False,True,False,93.34619149478212,-69.71729008802754,3.7675,,2.7245,,,2.3007,-28.60055549524681,1.7531509,2.9789171,,,,,9285.686,,1.4665,-86.60760912247709,250.00496652164827,1488.0,,,1.2257662,0.056988474,280.0147183191749,,1.6403,,795.16113,,-2.1489,,0.7069,,,,,-0.015126386470304,17.070314,15.317163,14.091397,1.935586,1.0243102126174222,1.642340265305061,,301.7175,52.771404,53.015,,,CSTAR,,,4190.8354,,,,,M4V,K5V,red_giants,(1290-1390) tip the RGB                           
1171784,18772,5279574946457490176,True,False,False,False,True,False,True,False,93.35698848820245,-69.48577309889347,,,,,,,-28.591219275383917,1.6538105,2.8318396,,,,,,,,-86.81767904184959,248.3056739430636,0.0,,,1.1780291,,279.7512163233435,,,,,,,,,,,,,-0.0326533305327948,16.912607,15.258797,14.080768,1.8689283,0.9815203696870228,1.5904435829190022,,248.79358,,,,,CSTAR,,,,,,,,M3.5V,O3V,null,NA                                                
1180718,27706,5279860918254260736,True,False,False,False,True,False,True,False,93.35919886733583,-68.66355849784706,,,,,,,-28.56643064676889,1.7793541,3.0013704,,,,,,,,-87.53929594577548,240.22686313717736,0.0,,,1.2220163,,278.81534645005985,,,,,,,,,,,,,-0.0385093193748269,17.168436,15.389082,14.167066,1.8669773,1.0143443524622755,1.5673895362408363,,274.28812,,,,,CSTAR,,,,,,,,M4V,O3V,null,NA                                                
1178604,25592,5279790897413645056,True,False,False,True,True,False,True,True,93.43667063984826,-68.99152646090015,2.2518,,1.6781,,,1.3756,-28.549018357862973,1.2633867,2.331788,,,,,22992.066,,0.8762,-87.24442703558071,243.44705811277683,0.0,,,1.0684013,,279.1895752568759,,1.2232,,,,-3.9448,,0.4442,,,,,0.0102555352399534,15.714845,14.451458,13.383057,2.081154,1.3688179797478766,1.5676542969037075,,257.2778,,111.8345,,,CSTAR,,,4304.754,,,,,M2V,K5V,red_giants,NA                                                
224378,98734,43686521846143872,True,False,False,False,True,False,False,False,57.117179306107175,16.95091932294538,,,,,,,-28.47536828852512,1.3308449,2.4822912,,,,,,,,-2.9829897014898625,58.66508230209412,0.0,,,1.1514463,,172.34700763960308,,,,,,,,,,,,,-0.0105369248296735,17.305058,15.974213,14.822766,1.4778001,-1.4657778517935955,0.1881186621869967,,,,,,,CSTAR,,,,,,,,M2.5V,O3V,null,NA                                                
1171258,18246,5279558007106564608,True,False,False,False,True,False,True,False,93.72138588601578,-69.67692330343651,,,,,,,-28.46935918521253,1.5923891,2.758853,,,,,,,,-86.59054950012936,247.7252551559972,0.0,,,1.1664639,,279.9726584509828,,,,,,,,,,,,,-0.0089350602657656,17.208433,15.616044,14.44958,1.9612827,0.9127546983066542,1.735946032246464,,282.40137,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1178087,25075,5279774782696499456,True,False,False,True,True,False,True,False,93.68435799997404,-69.14792273606515,3.4482,,2.4959,,,2.0799,-28.46566845372393,1.6191559,2.8061695,,,,,14732.722,,1.3679,-87.06473964640455,243.46859400216985,0.0,,,1.1870136,,279.3707292596537,,0.5272,,,,-3.0498,,-1.4499,,,,,-0.0486055228182804,16.99352,15.374365,14.187351,1.87045,0.9510257021619012,1.61063134406721,,303.56818,,83.1089,,,CSTAR,,,4156.013,,,,,M3.5V,K5V,red_giants,NA                                                
1180190,27178,5279844292448496000,True,False,False,True,True,False,True,False,93.67401044818216,-68.79339293235465,3.4533,,2.5197,0.5007579,,2.0918,-28.456839754013867,1.2920704,2.4143343,,,,,4314.5557,,1.3616,-87.3680747326715,239.6825860473448,577.0,,,1.1222639,0.057019953,278.9675629375354,,2.0742,,93.902016,2.706138,-0.1404,,-0.0022,,,,,0.1047084033453276,16.801107,15.509037,14.386773,1.8406082,1.1140200340294912,1.465195584722707,,,16.65183,18.4514,,,CSTAR,,,4385.4775,,,,,M2.5V,K1V,red_giants,(490-860) base of the red giant brach (RGB)       
1169318,16306,5279489012750723840,True,False,False,False,True,False,True,False,93.80310417241846,-69.97620646555039,,,,,,,-28.44975698915981,1.4668055,2.5699768,,,,,,,,-86.30729138676605,249.3515235853696,0.0,,,1.1031713,,280.3138585330347,,,,,,,,,,,,,-0.0079100797714395,16.694242,15.227437,14.124266,2.0058475,1.1173205720823176,1.6658388702565143,,246.917,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1177961,24949,5279770998819902464,True,False,False,False,True,False,True,False,93.795981618133,-69.20898362696086,2.6442,,1.9488,,,1.6029,-28.42811443823801,1.334938,2.4517317,,,,,5812.016,,1.0414,-86.9920183542875,243.39551318759996,1108.0,,,1.1167936,0.062035415,279.4416860227511,,1.998,,1863.291,4.497385,-0.2753,,0.1003,,,,,0.0056790597859525,16.87024,15.535301,14.418508,1.9369525,0.9724432585575788,1.6751534648465132,,278.83502,76.84577,20.058,,,CSTAR,,,4347.93,,,,,M2.5V,K4V,red_giants,(890-1290) minimum L along the RGB bump           
1171861,18849,5279577282919780864,True,False,False,False,True,False,True,False,93.83367990043789,-69.40523283866949,,,,,,,-28.42154987089374,1.4903593,2.6203232,,,,,,,,-86.81442542181857,244.96164438298,0.0,,,1.1299639,,279.66522681691856,,,,,,,,,,,,,-0.002352513335025,16.5612,15.07084,13.940876,1.9054582,1.035214565163204,1.5997193208671054,,267.4088,,,,,CSTAR,,,,,,,,M3V,O3V,null,NA                                                
1169452,16440,5279493926193487104,True,False,False,False,True,False,True,False,93.9033745728552,-69.85196831533884,,,,,,,-28.41169801938292,1.3670473,2.4844675,,,,,,,,-86.40550908495308,248.03726403125128,0.0,,,1.1174202,,280.1737887053122,,,,,,,,,,,,,-0.0059852353458624,16.43153,15.064483,13.9470625,1.9960022,1.0488059001231806,1.6982434708416332,,250.8319,,,,,CSTAR,,,,,,,,M2.5V,O3V,null,NA                                                
1178286,25274,5279781207967597440,True,False,False,True,True,False,True,False,94.02213398271248,-69.07818302578903,2.0581,,1.5383,,,1.2537,-28.342755621182743,1.1950846,2.265298,,,,,13163.328,,0.8044,-87.06137929167677,240.7530907493463,592.0,,,1.0702133,0.064214505,279.29654232028804,,1.8361,,554.8041,4.8010817,-1.9442,,0.4993,,,,,0.004597906398265,16.412233,15.217149,14.146935,2.0404859,1.0735312589304296,1.7352559813539292,,256.79504,40.525917,41.344,,,CSTAR,,,4401.3574,,,,,M2V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1180884,27872,5279865251888945920,True,False,False,True,True,False,True,False,94.0316255544376,-68.55058285318445,2.178,,1.6238,,,1.3271,-28.31693059977732,1.259119,2.335847,,,,,13297.624,,0.8508,-87.48534140905942,234.12757189891423,653.0,,,1.0767279,0.0641679,278.69785870190043,,1.8049,,570.1515,4.1098876,-2.03,,0.4983,,,,,-0.0028762981153112,16.494902,15.235783,14.159055,1.9805212,1.040784516255379,1.685002049755917,,271.6088,41.134804,43.3812,,,CSTAR,,,4388.2783,,,,,M2V,K5V,red_giants,(490-860) base of the red giant brach (RGB)       
1170142,17130,5279517771851759488,True,False,False,False,True,False,True,False,94.15376735834828,-69.58816710076121,2.2879,,1.7017,,,1.3947,-28.31600082496628,1.2702885,2.357233,,,,,12899.145,,0.8933,-86.60010247008418,244.78748879033205,0.0,,,1.0869446,,279.87752020976194,,1.7576,,,,-2.1494,,0.4982,,,,,-0.044159931780912,16.394644,15.124355,14.037411,2.058319,1.111092142693307,1.732671741772682,,247.96414,,46.4236,,,CSTAR,,,4368.547,,,,,M2V,K5V,red_giants,NA                                                
1180259,27247,5279846491471834240,True,False,False,False,True,False,True,False,94.06834171065124,-68.79844006243015,3.3468,,2.4254,,,2.0261,-28.314531201107705,1.6947231,2.892231,,,,,6850.864,,1.3208,-87.28187914799516,237.24492022011503,0.0,,,1.1975079,,278.9797986735547,,1.3659,,,,-1.4701,,-0.2803,,,,,0.0056760536309193,16.814734,15.12001,13.9225025,1.8532368,1.0048852763405849,1.5571422544521882,,284.94006,,41.2313,,,CSTAR,,,4148.306,,,,,M3.5V,K6V,red_giants,NA                                                
